FECHA,DEPARTAMENTO,MUNICIPIO,CORREGIMIENTOO VEREDA,Superficial,Subterráneo,Fecha de terminación,Hora de terminación,Bosque nativo denso,Bosque intervenido,Bosque plantado,Bosque seco,Cultivos,Páramos,Sabanas y pastizales,Pastos mejorados,Rastrojo,Área total ,Reporte del incendio
03/29/2016,CUNDINAMARCA,CHOCONTA,VEREDA SANTA BARBARA,X,,29/03/2016,14:40,,,,,,,2,,2,4,"Rafael Robles de la CAR, reporta incendio forestal en la vereda Santa Bárbara del Municipio de Choconta, iniciado por causas desconocidas a las 12:00 y liquidado a las 14:40 del dia 29/03/16, con afectación de 4 hectareas de rastrojo y pastizales. Atendio bomberos Choconta con 4 unidades, comunidad con 5 personas 1 tractor y suministro de agua"
03/29/2016,CUNDINAMARCA,CHOCONTA,VEREDA TILATA,X,,30/03/2016,18:00,3,,10,,,,5,,5,23,"Rafael Robles de la CAR, reporta incendio forestal en la vereda Tilata del Municipio de Choconta, iniciado por causas desconocidas a las 12:30 del dia 29/03/16, es atendido por bomberos Choconta 9 unidades, Defensa Civil 6 unidades, comunidad 15 personas, CMGRD 3 personas, con el apoyo de bomberos Sesquile 5 unidades y Suesca 5 unidades, total 43 personas. Ct. Ivan Dario Valenzuela de bomberos Cundinamarca, informa que el incendio queda controlado a las 18:00 horas del dia 30/03/16 con afectación total de 23 hectareas de bosque nativo, bosque plantado, rastrojo y pastizales."
03/31/2016,CUNDINAMARCA,CHOCONTA,VEREDA SINGA,X,,24/03/2016,13:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la Vereda Singa del Municipio de Choconta, iniciado por causas desconocidas a las 11:00 y liquidado a las 13:00 horas del dia 24/03/16, con afectación de 1 hectárea de pastizales, Atendio bomberos  Choconta con 5 unidades y  comunidad con 3 para un total de 8 unidades,"
03/31/2016,CUNDINAMARCA,MACHETA,VEREDA MULATA,X,,24/03/2016,16:00,,,,,,,2,,,2,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la Vereda Mulata del Municipio de Macheta, iniciado por causas desconocidas a las 12:00 y liquidado a las 16:00 horas del dia 24/03/16, con afectación de 2 hectárea de pastizales, Atendio bomberos  Choconta con 3 unidades y  comunidad con 3 para un total de 6 unidades,"
03/31/2016,CUNDINAMARCA,ANAPOIMA,VEREDA SAN ANTONIO,X,,26/03/2016,19:00,,,,,,,0.5,,,0.5,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la Vereda San Antonio del Municipio de Anapoima, iniciado por causas desconocidas a las 17:00 y liquidado a las 19:00 horas del dia 26/03/16, con afectación de 0,5 hectárea de pastizales, Atendio bomberos  Anapoima con 4 unidades."
03/31/2016,CUNDINAMARCA,SIMIJACA,VEREDA TARABITA,X,,27/03/2016,10:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la Vereda Tarabita del Municipio de Simijaca, iniciado por causas desconocidas a las 02:00 y liquidado a las 10:00 horas del dia 27/03/16, con afectación de 1 hectárea de pastizales, Atendio bomberos  Simijaca  con 5 unidades."
03/31/2016,CUNDINAMARCA,MEDINA,VEREDA LAS CAIDAS,X,,27/03/2016,20:00,,,,,,,,,5,5,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la Vereda Las Caídas del Municipio de Medina, iniciado por causas desconocidas a las 16:00 y liquidado a las 20:00 horas del dia 27/03/16, con afectación de 5 hectárea de rastrojo, Atendio bomberos  Medina con 5 unidades, 4 de la Policia y 3 de la comunidad, total 12 personas."
03/31/2016,CUNDINAMARCA,UBAQUE,VEREDA GANCO,X,,31/03/2016,14:00,,,,,,,2,,,2,"Ct. Ivan Dario Valenzuela coordinador de bomberos reporta incendio forestal en la vereda Ganco del Municipio de Ubaque, iniciado por causas desconocidas a las 12:00 y liquidado a las 14:00 horas del dia 31/03/16, con afectación de 2 hectareas de pastizales. Atendio bomberos Ubaque con 4 unidades."
04/01/2016,CUNDINAMARCA,CAQUEZA,VEREDA GUATOQUE,X,,01/04/2016,16:00,,,,,,,,,4,4,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la vereda Guatoque del Municipio de Cáqueza, iniciado por causas desconocidas a las 14:00 y liquidado a las 16:00 horas del dia 01/04/16, con afectación de 4 hectareas de rastrojo. Atendio bomberos Cáqueza con 4 unidades y 5 de la comunidad, total 9 personas.."
04/01/2016,CUNDINAMARCA,CAQUEZA,VEREDA PONTA,X,,01/04/2016,19:00,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la vereda Ponta del Municipio de Cáqueza, iniciado por causas desconocidas a las 17:30 y liquidado a las 19:00 horas del dia 01/04/16, con afectación de 0,5 hectareas de rastrojo. Atendio bomberos Cáqueza con 6 unidades."
04/01/2016,CUNDINAMARCA,CAQUEZA,VEREDA MONRUTA,X,,01/04/2016,18:30,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca reporta incendio forestal en la vereda Monruta del Municipio de Cáqueza, iniciado por quema controlada a las 16:00 y liquidado a las 18:30 horas del dia 01/04/16 con afectacion de 0,5 hectareas de rastrojo. Atendio omberos Cáqueza con 6 unidades."
04/01/2016,CUNDINAMARCA,LA PALMA,VEREDA EL HATO SECTOR MINIPI,X,,02/04/2016,15:00,,,,,,2,,,,2,"German García de bomberos Caparrapi, reporta incendio forestal en la vereda El Hato sector Minipi del Municipio de La Palma, iniciado por causas desconocidas a las 15:00. y liquidado a las 18 horas del dia 01/04/2016, afectación de  2 hectareas de caña y una enramada panelera afectada parcialmente."
04/11/2016,CUNDINAMARCA,LA MESA,VEREDA LA TRINIDAD,X,,10/04/2016,16:00,,,,,,,,,1,1,"Te Félix Canas de bomberos La Mesa, reporta incendio forestal iniciado por causas desconocidas en la vereda La Trinidad del Municipio de La Mesa, a las 14:00 y liquidado a las 16:00 horas del dia 10/04/16 con afectación de 1 hectárea de rastrojo, 1 árbol de naranjo y 1 árbol de mango. Atendio bomberos La Mesa con 5 unidades."
04/11/2016,CUNDINAMARCA,CAQUEZA,VEREDA ALTO DE LA CRUZ,X,,11/04/2016,16:00,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela coordinador de bomberos de Cundinamarca, reporta incendio forestal en la vereda Alto de la Cruz del Municipio de Cáqueza, iniciado por causas desconocidas a las 14:00 y liquidado a las 16:00 horas del dia 11/04/16, con afectación de 0,5 hectareas de rastrojo. Atendio bomberos Cáqueza con 5 unidades y 3 de la Comunidad.."
04/27/2016,CUNDINAMARCA,GUAYABETAL,VEREDA ENCENILLOS,X,,27/04/2016,17:30,,,,,,,1,,,1,"Jorge Rey de bomberos Guayabetal, reporta incendio forestal en la vereda Encenillos del Municipio de Guayabetal, iniciado por causas desconocidas a las 14:30 y liquidado a las 17:30 hora del dia 27/04/16 con afectación de 1 hectárea de pastizales. Atendio bomberos Guayabetal con 6 unidades."
05/03/2016,CUNDINAMARCA,LENGUAZAQUE ,VEREDA LA TOMA,X,,03/05/2016,19:00,5,,,,,,,,,5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda La Toma del Municipio de Lenguazaque, iniciado por causas desconocidas a las 11:00 horas del dia 03/05/16 en pendiente superior a 30 grados, afectación aproximada 5 hectareas de bosque nativo, es atendido por los bomberos de Ubate 5 unidades, defensa civil 5 unidades y Policia 5 unidades. "
05/06/2016,CUNDINAMARCA,GAMA,VEREDA NARANJOS,X,,05/05/2016,21:00,,,,,,,,,1,1,"Sg. Yesid Perilla de bomberos Gachala, reporta incendio forestal en la vereda naranjos del Municipio de Gachala, iniciado por causas desconocidas a las 18:00 y liquidado a las 21:00 horas del dia 05/05/16, con afectación de 1 hectárea de rastrojo. Atendio bomberos Gachala con 4 unidades, "
05/06/2016,CUNDINAMARCA,FOMEQUE,VEREDA GRAMAL,X,,06/05/2016,15:00,,,,,,,,1,,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Gramal del Municipio de Fomeque, iniciado por causas desconocidas a las 12:00 y liquidado a las 15:00 horas del día 06/05/16,con afectación  1 hectárea de pastos de corte del propietario de la hacienda del señor Pedro Julio Guerrero, es atendido por los bomberos de Fomeque con  5 unidades, 4 de la hacienda Y 3 del CMGRD, para un total de 12 unidades."
05/21/2016,CUNDINAMARCA,LA MESA,VEREDA GUAYABAL,X,,21/05/2016,17:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Guayabal del Municipio de La Mesa, iniciado por causas desconocidas a las 14:30 y liquidado a las 17:00 horas del dia 21/05/16 con afectación de 1 hectárea de pastizales. Atendio bomberos La Mesa con 4 unidades, Policia con 4 unidades y 5 de la comunidad, total 14 personas."
05/23/2016,CUNDINAMARCA,PACHO,VEREDA PATACIA,X,,21/05/2016,22:00,,,,,,,0.5,,,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Patacia del Municipio de  Pacho, iniciado por causas desconocidas a las 19:00 y liquidado a las 22:00 horas del dia 21/05/16 con afectación de 0,5 hectáreas de pastizales. Atendio bomberos Pacho con 5 unidades."
06/09/2016,CUNDINAMARCA,LA CALERA,VEREDA SAN JOSE ALTO,X,,08/06/2016,15:00,,,,,,,0.5,,,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal  ocurrido entre las 13:00 y las 15:00 horas del dia 08/06/16  en  la Vereda San José Alto del Municipio de La Calera  cuando por causas de una quema controlada se inicio el incendio que fue atendido por los bomberos de La Calera con 3 unidades, Policia 4 unidades, CMGRD con 4 unidades y comunidad con 10, total  total 21 personas, con afectacion de 0,5 hectareas de pastizales.."
06/13/2016,CUNDINAMARCA,VILLETA,VEREDA MAVE,X,,13/06/2016,12:00,,,,,,,1.5,,,1.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal  ocurrido entre las 10:30 y las 12:00 horas del dia 13/06/16  en  la Vereda Mave del Municipio de Villeta, cuando se inicio por chispas ocasionadas por corto circuito de las líneas de conducción eléctrica, consumiendo 1,5 hectareas de pastizales. "
06/13/2016,CUNDINAMARCA,TENJO,VEREDA CARRASQUILLA,X,,12/06/2016,22:00,,,,,1,,,,,1,"Mauricio Riveros de la Defensa Civil Seccional Cundinamarca, reporta mediante correo electrónico, incendio forestal en la vereda Carrasquilla hacienda Jardín Secreto del Municipio de Tenjo, donde por causas desconocidas se incendio un cultivo de flores el cual dejo perdida de 1 hectárea del mismo. Atendio Defensa Civil con 15 Unidades, emergencia superada a las 21:00 horas del dia 12/06/16."
06/17/2016,CUNDINAMARCA,LENGUAZAQUE ,VEREDA RAMADA ALTA,X,,05/06/2016,18:00,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Ramada Alta  del Municipio de Lenguazaque, iniciado por causas desconocidas a las 15:00 y liquidado a las 18:00 horas del dia 05/06/16 con afectación de 0,5 hectáreas de rastrojo. Atendio bomberos Ubate con 6 unidades, Policia con con 4, comunidad con 10 y CMGRD con 4, total 24 personas."
06/17/2016,CUNDINAMARCA,LA CALERA,VEREDA SALITRE,X,,16/06/2016,17:00,,,,,,,0.5,,,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Salitre del Municipio de La Calera, iniciado por causas desconocidas a las 15:00 y liquidado a las 17:00 horas del dia 16/06/16 con afectación de 0,5 hectáreas de pastizales. Atendio bomberos La Calera con 4 unidades, policía 3 y comunidad 8, total 15 personas."
06/22/2016,CUNDINAMARCA,GUACHETA,VEREDA FRONTERAS,X,,22/06/2016,17:00,,,0.5,,,,,,,0.5,"El CMGRD el Señor Diego Gomez Jefe de Planeación, reporta incendio forestal en la vereda Fronteras del Municipio de Guacheta, iniciado por causas desconocidas a las 15:00 y liquidado a las 17:00 horas del dia 22/06/16 con afectación de 0,5 hectáreas de pinos. Atendio bomberos Ubate con 3 unidades, Defensa Civil 3 y los funcionarios del Municipio, CMGRD 8, para un total 14 personas."
06/23/2016,CUNDINAMARCA,TOCAIMA,,X,,23/06/2016,15:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda La Tete del Municipio de Tocaima, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica a las 13:30 y liquidado a las 15:00 del dia 23/06/16 con afectación de 1 hectareas de pastizales.  Atendio bomberos Tocaima con 5 unidades, Policia 4 unidades, defensa civil 3 unidades y la comunidad 10, total 22 personas."
06/27/2016,CUNDINAMARCA,CAPARRAPI,VEREDA SAN RAMON BAJO,X,,27/06/2016,16:30,1,,,,0.5,,8.5,,,10,"German García de bomberos Caparrapi reporta incendio forestal en la finca  Villa del Rio de propiedad de Pedro Pablo Bustos Rubio ubicada en la  vereda San Ramón Bajo del Municipio de Caparrapi,  iniciado por causas desconocidas a las 09:00 y liquidado a las 16:30 horas del dia 27/06/16 con una afectación de 1 hectárea de bosque nativo, 8,5 de pastizales y 0,5 de frutales mandarino. Atendieron los bomberos de Caparrapi con 3 unidades y Puerto Salgar con 5 unidades."
06/28/2016,CUNDINAMARCA,FOMEQUE,vEREDA SAN LORENZO,X,,28/06/2016,16:00,,,,,,,1,,1,2,"Víctor Beltrán comandante de bomberos de Fomeque, reporta incendio forestal en la vereda San Lorenzo del Municipio de Fomeque, iniciado por corto circuito ocasionado por caída de una línea de conducción eléctrica de CODENSA, iniciado a las  13:40 y liquidado a las 16:00 horas del dia 28/06/16 con afectación de 2 hectareas de rastrojo y pastizales. Atendio bomberos Fomeque, Choachi, y Ubaque  con 8 unidades, comunidad 8 unidades y Codensa con 4. Total 20 personas."
06/28/2016,CUNDINAMARCA,GUAYABAL DE SIQUIMA,VEREDA MESITAS,X,,27/06/2016,23:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Mesitas del Municipio de Guayabal de Siquima, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica a las 19:15 y liquidado a las 23:00 horas del dia 27/06/16 con afectación de 1 hectarea de pastizales.  Atendio bomberos Guayabetal de Siquima con 6 unidades, Policia 4 unidades,  la comunidad 6, y la Cuadrilla de Codensa 4 total 20 personas."
06/28/2016,CUNDINAMARCA,SIBATE,BARRIO PABLO NERUDA,X,,27/06/2016,12:00,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en el barrio Pedro Neruda del Municipio de Sibate, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica a las 11::00 horas y liquidado a las 12:00 horas del dia 27/06/16 con afectación de 0,5 hectareas de rastrojo.  Atendio bomberos de Sibate con 4 unidades, Policia 4 unidades,  la comunidad 6, y la Cuadrilla de Codensa 4 total 18 personas."
06/28/2016,CUNDINAMARCA,LA MESA,VEREDA TRINIDAD,X,,27/06/2016,12:00,,,,,,,,,1,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Trinidad del Municipio de La Mesa, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica a las 12:30 horas y liquidado a las 14:00 horas del dia 27/06/16 con afectación de 1 hectarea de rastrojo.  Atendio bomberos de La Mesa con 4 unidades, Policia 3 unidades,  la comunidad 6, y la Cuadrilla de Codensa 4, para un total 17 personas."
06/28/2016,CUNDINAMARCA,ANAPOIMA,BARRIO LAS ESCALERAS,X,,25/06/2016,10:30,,,,,,,,,1,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en el barrio las escaleras del Municipio de Anapoima, iniciado supuestamente  por quemas controladas a las 8:00 horas y liquidado a las 10:30 horas del dia 25/06/16 con afectación de 1 hectarea de rastrojo.  Atendio bomberos de Anapoima con 4 unidades, Policia 4 unidades, y la comunidad 6, para un total de 12 personas."
06/28/2016,CUNDINAMARCA,SASAIMA,VEREDA MESETAS,X,,28/06/2016,17:30,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Mesetas del Municipio de Sasaima, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica a las 16:30 horas y liquidado a las 17:30 horas del dia 28/06/16 con afectación de 0,5 hectarea de rastrojo.  Atendio bomberos de Sasaima con 5 unidades, Policia 3 unidades,  la comunidad 6, y la Cuadrilla de Codensa para un 4 total 18 personas."
06/28/2016,CUNDINAMARCA,PACHO,VEREDA ESMERALDA,X,,28/06/2016,17:30,,,,,,,,,1,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Esmeralda del Municipio de Pacho, iniciado por causas desconocida a las 15:00 horas y liquidado a las 17:30 horas del dia 28/06/16 con afectación de 1 hectarea de rastrojo.  Atendio bomberos de Pacho con 4 unidades, Policia 3 unidades, y la comunidad 3, con un total 10 personas."
07/10/2016,CUNDINAMARCA,ALBAN,VEREDA CHUAGUACAL,X,,10/07/2016,16:30,,,,,,,,,1,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Chuaguacal del Municipio de Alban, iniciado por causas desconocida a las 14:00 horas y liquidado a las 16:30 horas del dia 10/07/16 con afectación de 1 hectarea de rastrojo.  Atendio bomberos de Alban con 4 unidades, Policia 2 unidades, y la comunidad 6, con un total 12 personas."
08/10/2016,CUNDINAMARCA,PACHO,VEREDA EL AHORCADO,X,,09/08/2016,18:30,,,0.5,,,,,,,0.5,"Clara Sierra de bomberos Pacho, reporta incendio forestal ocurrido en la vereda El Ahorcado del Municipio de Pacho, iniciado por quema de un enjambre de avispas a las 15:00 y extinguido a las 18:30 horas del dia 09/08/16, con afectación de 0,5 hectareas de eucalipto. Atendio bomberos Pacho 7 Unidades."
07/10/2016,CUNDINAMARCA,ANOLAIMA,VEREDA BALSILLAS,X,,09/07/2016,23:30,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Balsillas del Municipio de Anolaima, iniciado por causas desconocida a las 21:00 horas y liquidado a las 23:30 horas del dia 09/07/16 con afectación de 0,5 hectarea de rastrojo.  Atendio bomberos de Anolaima con 4 unidades, y la comunidad 6, con un total 10 personas."
07/10/2016,CUNDINAMARCA,PUERTO SALGAR,CASCO URBANO CENTRO POBLADO,X,,09/07/2016,13:00,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en el casco Urbano del Municipio de Puerto Salgar, iniciado por causas desconocida a las 11:00 horas y liquidado a las 13:00 horas del dia 09/07/16 con afectación de 0,5 hectarea de rastrojo.  Atendio bomberos de Puerto Salgar con 5 unidades, Policia 4, CMGRD 4 y la comunidad 8, con un total 21 personas."
07/10/2016,CUNDINAMARCA,TIBACUY,CASCO URBANO ,X,,08/07/2016,22:30,,,,,,,,,0.5,0.5,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en el Casco Urbano del Municipio de Tibacuy, iniciado por chispas generadas  por corto circuito en las líneas de conducción eléctrica resultando una vivienda  afectada una familia con 4 personas ya que las cuerdas colapso sobre encima de la misma a las 20:00 horas y liquidado a las 22:30 horas del dia 08/07/16, y también con afectación de 0,5 hectarea de rastrojo. Esta familia fuerón reubicados,  atendio bomberos de Silvania con 4 unidades, Policia 4 unidades,  la comunidad 6 y CMGRD 4 para un total de 18 personas."
07/14/2016,CUNDINAMARCA,SASAIMA,VEREDA PILACA,X,,13/07/2016,19:30,,,,,,,2,,,2,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda Izama  del Municipio de Sasaima,  iniciado por causas quema de rocería en la finca de propiedad de Juan Beltrán a las 17:00 y liquidado a las 19:30 horas  del dia 13/07/16 con afectación de 2 hectareas de rastrojo.  Atendio bomberos de Sasaima con 4 unidades, y la comunidad 10, con un total 14 personas."
07/14/2016,CUNDINAMARCA,SASAIMA,VEREDA MOJON,X,,12/07/2016,17:00,,,,,,,1,,,1,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en la vereda El Mojón del  Municipio de Sasaima, iniciado por causas desconocida a las 15:00 horas y liquidado a las 17:00 horas del dia 12/07/16 con afectación de 1 hectárea de rastrojo.  Atendio bomberos Sasaima con 4 unidades y comunidad 8, con un total 12 personas."
07/15/2016,CUNDINAMARCA,SIBATE,SECTOR BARRIO PABLO NERUDA,X,,14/07/2016,19:30,,,,,,,4,,,4,"Ct. Ivan Dario Valenzuela Coordinador Departamental de bomberos, reporta incendio forestal en sector del barrio Pablo Neruda del Municipio de Sibaté, iniciado por causas desconocidas a las 16:00 y liquidado a las 19:30 horas del dia 14/07/16, con afectación de 4 hectáreas de pastizales.  Atendio bomberos Sibaté con 4 unidades y comunidad 10, con un total 14 personas."
07/20/2016,CUNDINAMARCA,CUCUNUBA,VEREDA PEÑA LIMITE CON LAS VEREDAS PUEBLO VIEJO Y MEDIA LUNA,X,,21/07/2016,15:00,,,,,,2,,,,2,"CMGRD el señor Jorge Eduardo Vargas Jaramillo y la Alcaldesa Sandra Jara, reporta incendio forestal en la vereda Peñas limite con las veredas Pueblo viejo y media luna del Municipio de Cucunuba, iniciado por causas desconocidas a las 20:00 horas del dia 19/07/2016, con un promedio afectación de 5 hectareas de humedal junco, se encuentra activo y esta haciendo atendido  bomberos Ubate con 6 unidades, La Car 4, comunidad con 20, CMGRD 4, para un total de 34 unidades. Ct. Ivan Dario Valenzuela coordinador departamental de bomberos, informa que el incendio quedo liquidado a la 15:00 horas del dia 21/07/15 con afectación total de 2 hectareas de Junco."
07/21/2016,CUNDINAMARCA,QUEBRADANEGRA,VEREDA CALETA SECTOR QUEBRADA LA SECA,X,,21/07/2016,17:20,,,,,5,,,,,5,"Victoria Olaya Gómez coordinadora del CMGRD del Municipio de Quebradanegra, reporta incendio forestal iniciado por causas desconocidas a las 12:00 y liquidado a las 17:20 horas del dia 21/07/16 en la vereda Caleta sector quebrada la seca del Municipio de Quebradanegra, con afectación de 5 hectáreas de caña panelera. Atendio bomberos Quebradanegra, comunidad, policía y CMGRD del Municipio."
07/22/2016,CUNDINAMARCA,SUPATA,VEREDA IMPARAL,X,,24/07/2016,16:00,,,,,0.5,,2,,3,5.5,"el señor Alcalde Carlos Andrés Cárdenas Gómez, reporta incendio forestal en la vereda Imparal del Municipio de Supata, iniciado por causas desconocidas a las 16:30 horas del dia 22/07/2016 y liquidado a las 16:00 horas del dia 24/07/16  con una  afectación de 0,5 hectareas de cultivo de café y 5 hectareas de  rastrojo y pastizales. Atendio bomberos San Francisco con 4 unidades, brigada CAR con 6 unidades, policía 4, comunidad con 15, CMGRD 8, para un total de 29 unidades. "
07/23/2016,CUNDINAMARCA,VILLETA,VEREDA CHORRILLOS,X,,23/07/2016,13:45,,,,,,,,,0.5,0.5,"Ct. Jaime Martínez de bomberos Villeta, reporta incendio forestal en la vereda Chorrillo del Municipio de Villeta, iniciado por causas desconocidas a las 12:45 y liquidado a las 13:45 horas del dia 23/07/16, con afectación de 0,5 hectareas de rastrojo. Atendio bomberos Villeta con 1 maquina, 1 moto y 6 unidades con apoyo de la comunidad."
07/26/2016,CUNDINAMARCA,PACHO,VEREDA COMPERA,X,,26/07/2016,12:00,,,,,,,,,1,1,"Te. Clara Alicia Sierra de bomberos Pacho, reporta incendio forestal en la vereda Compera Baja del Municipio de Pacho, iniciado por causas desconocidas a las 10:30 y liquidado a las 12:00 horas del dia 26/07/16 , con afectación de 1 hectárea de rastrojo,  atendio  bomberos de Pacho con 2 maquinas y 6 unidades, ejercito 16, comunidad 7"
07/26/2016,CUNDINAMARCA,PACHO,VEREDA TIMANA,X,,26/06/2016,15:00,,,,,0.5,,,,1,1.5,"Te. Clara Alicia Sierra de bomberos Pacho, reporta incendio forestal en la vereda Timana del Municipio de Pacho, iniciado por corto circuito en las líneas de conducción eléctrica, a las 12:00 y liquidado a las 15:00 horas del dia 26/07/16 , con afectación de 1 hectáreas de rastrojo y 0,5 hectareas de naranjos y mandarinos,  atendio  bomberos de Pacho con 2 maquinas y 6 unidades, comunidad 15."
07/28/2016,CUNDINAMARCA,APULO,VEREDA BONANZA,X,,28/07/2016,14:00,,,,,,,1,,1,2,"Ct. Ivan Dario Valenzuela coordinador Departamental de bomberos, reporta incendio forestal en la vereda Bonanza del Municipio de Apulo,  iniciado por causas desconocidas a las 01:00 horas y liquidado a las 14:00  horas del dia 28/07/16, con afectación de 2 hectareas de rastrojo y pastizales. Atendio bomberos Tocaima con 5 unidades, CMGRD 3 unidades y comunidad 6 personas."
07/28/2016,CUNDINAMARCA,SIBATE,BARRIO PABLO NERUDA,X,,27/07/2016,17:00,,,,,,,,,1,1,"Ct. Ivan Dario Valenzuela coordinador Departamental de bomberos, reporta incendio forestal en el barrio Pablo Neruda sector La Unión  del Municipio de  Sibaté,  iniciado por causas desconocidas a las 15:00 horas y liquidado a las 17:00  horas del dia 27/07/16, con afectación de 1 hectareas de rastrojo.  Atendio bomberos Sibaté con 3 unidades, policía con 3,  CMGRD 3 unidades y comunidad 6 personas."
07/31/2016,CUNDINAMARCA,APULO,CERRO GUACAMAYAS,X,,02/08/2016,18:45,,20,,,,,20,,20,60,"Ct. Ivan Dario Valenzuela coordinador Departamental de bomberos, reporta incendio forestal en El Cerro Guacamayas vereda Las Quintas del Municipio de Apulo,  iniciado por causas desconocidas a las 14:00 horas del dia 30/07/16, se encuentra atendido por 2 helicópteros con bamby de la Fuerza Aérea los cuales realizaron 21 descargas y  se abastecen en la laguna de Salcedo, apoyan en tierra los bomberos de Tocaima con 5 unidades, los de Agua de Dios con 5 unidades, Ejercito con 30 unidades, Brigada CAR con 5 unidades, comunidad 10 personas, cruz roja, defensa civil,  el CMGRD con el Alcalde de Apulo a la cabeza. Total 60 personas y 2 aeronaves participan en la liquidación del incendio. Reporte del dia 01/08/16, el incendio se paso a la vereda Vázquez del Municipio de Tocaima, lleva una afectación aproximada de 40 hectareas de vegetacion nativa media, rastrojo y pastizales, en el dia de hoy trabajo un helicóptero de la FAC que realizo 30 descargas, apoyo en tierra de 60 personas 2 carrotanques, 5 camionetas y 1 maquina de bomberos. coordinacion del CMGRD y CDGRD. Reporte del dia 02/08/16, se reinician labores a las 06:00 horas con una aeronave de la FAC, y 65 personas en tierra, a las 18:45 horas el Funcionario de la UAEGRD  José Elvis Triviño, informa que el incendio quedo liquidado con una afectación aproximada de 60 hectareas de vegetacion nativa, rastrojo, pastizales y algunos frutales, participaron en la liquidación del incendio 2 aeronaves de la FAC y el Ejercito, las cuales realizaron 87 descargas (79 FAC y 8 Ejercito), 16 camionetas y 5 camiones durante los 3 días,  1 maquina de bomberos durante 2 días y un total de 239 personas. La Autoridad ambiental CAR, certificara el área total de la afectación."
08/01/2016,CUNDINAMARCA,TOPAIPI,VEREDA SABANETA,X,,01/08/2016,17:30,,,,,,,1,,1,2,"Diana Carolina González coordinadora del CMGRD del Municipio de Topaipi, reporta incendio forestal en la vereda Sabaneta sector Loma Larga del Municipio de Topaipi,  iniciado por causas desconocidas a las 13:00 y liquidado a las 17:30 horas del dia 01/08/16, con afectación de 2 hectareas de rastrojo y pastizales. Atendio  CMGRD con 30 personas, Policia 5 Unidades y la Comunidad con 10 personas, total 45 personas."
